,Ticket number,Issue Date,Issue time,Meter Id,Marked Time,RP State Plate,Plate Expiry Date,VIN,Make,Body Style,Color,Location,Route,Agency,Violation code,Violation Description,Fine amount,Latitude,Longitude
8628,4272301876,2015-12-31T00:00:00,1322.0,,,CA,201602.0,,,PA,BK,800 B/O COMMONWEALTH AVE,00135,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
8629,4272301880,2015-12-31T00:00:00,1327.0,,,CA,201612.0,,JEEP,PA,RD,700 B/O COURTLAND ST,00135,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
8630,4272301891,2015-12-31T00:00:00,1329.0,,,CA,201606.0,,AUDI,PA,BK,801 COURTLAND ST,00135,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,6421852.9,1824036.4
8631,4272301902,2015-12-31T00:00:00,1331.0,,,CA,201611.0,,,PA,BL,1000 B/O INDIANA AVE,00135,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
8632,4272301913,2015-12-31T00:00:00,1333.0,,,CA,201604.0,,,PA,BK,1062 INDIANA AVE,00135,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,6421970.1,1824168.1
8633,4272301924,2015-12-31T00:00:00,1335.0,,,CA,201605.0,,,PA,BK,800 B/O APPELBY ST,00135,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
8634,4272301935,2015-12-31T00:00:00,1336.0,,,UT,,,SUBA,PA,GY,810 APPELBY ST,00135,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,6421769.4,1823524.9
8635,4272301946,2015-12-31T00:00:00,1339.0,,,CA,201610.0,,KIA,PA,GY,928 VERNON AVE,00135,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,6421054.4,1822888.7
8636,4272301950,2015-12-31T00:00:00,1342.0,,,CA,201612.0,,FORD,PA,RD,910 INDIANA AVE,00135,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,6421234.4,1822591.4
8637,4272301961,2015-12-31T00:00:00,1343.0,,,CA,201603.0,,VOLK,PA,GY,934 INDIANA AVE,00135,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,6421348.6,1822786.5
8638,4272301972,2015-12-31T00:00:00,1345.0,,,CA,201611.0,,TOYT,PA,GY,950 INDIANA AVE,00135,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,6421424.7,1822916.6
8639,4272301983,2015-12-31T00:00:00,1346.0,,,CA,201609.0,,,PA,SL,962 INDIANA AVE,00135,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,6421481.8,1823014.1
8640,4272332271,2015-12-31T00:00:00,1008.0,,,CA,201508.0,,HOND,PA,SL,12900 DRONFIELD AVE,00393,53.0,5204A-,DISPLAY OF TABS,25.0,6430819.9,1933581.5
8641,4272332282,2015-12-31T00:00:00,1018.0,,,CA,201609.0,,,PA,BL,12200 FOOTHILL BLVD,00393,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,6440279.5,1924838.3
8642,4272332293,2015-12-31T00:00:00,1051.0,,,CA,201509.0,,UNK,PA,GY,11300 FOOTHILL BLVD,00393,53.0,5204A-,DISPLAY OF TABS,25.0,6447819.1,1922982.9
8643,4272332304,2015-12-31T00:00:00,1206.0,,,CA,201507.0,,,PA,MR,11300 DRONFIELD AVE,00393,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,6440231.8,1922882.7
8644,4272332315,2015-12-31T00:00:00,1208.0,,,CA,201507.0,,CHEV,PU,BK,11300 DRONFIELD AVE,00393,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,6440231.8,1922882.7
8645,4272332326,2015-12-31T00:00:00,1210.0,,,CA,201602.0,,HOND,PA,GO,11400 DRONFIELD AVE,00393,53.0,80.69BS,NO PARK/STREET CLEAN,73.0,6439687.4,1923507.7
8646,4272332330,2015-12-31T00:00:00,1324.0,,,CA,201606.0,,,PU,RD,12328 SAN FERNANDO ROAD,00393,53.0,22514,FIRE HYDRANT,68.0,6425005.5,1929896.3
8647,4272332341,2015-12-31T00:00:00,1437.0,,,AZ,,,,TK,WT,14000 ASTORIA ST,00393,53.0,80.56E4+,RED ZONE,93.0,6429316.6,1936195.6
8648,4272349686,2015-12-31T00:00:00,16.0,,,CA,201603.0,,HOND,PA,BL,124 WESTMORELAND AVE,00403,54.0,80.56E4+,RED ZONE,93.0,6474472.1,1849081.9
8649,4272385574,2015-12-31T00:00:00,1126.0,OS315,,CA,201602.0,,,PA,BL,2101 CORINTH AV,00111,51.0,88.13B+,METER EXP.,63.0,6427335.8,1836868.4
8650,4272385585,2015-12-31T00:00:00,1140.0,OS432,,CA,201603.0,,,PA,UN,11700 LA GRANGE AV,00111,51.0,88.13B+,METER EXP.,63.0,6425248.9,1836167.7
8651,4272385596,2015-12-31T00:00:00,1147.0,OS471A,,CA,201605.0,,,PA,SL,11701 OLYMPIC BL W,00111,51.0,88.13B+,METER EXP.,63.0,6425976.3,1835144.7
8652,4272385600,2015-12-31T00:00:00,1155.0,OS11,,CA,,,,PA,BN,11900 OLYMPIC BL W,00111,51.0,88.13B+,METER EXP.,63.0,6424993.4,1834641.0
8653,4272385611,2015-12-31T00:00:00,1247.0,WP65,,CA,201609.0,,DODG,PA,BK,100 WASHINGTON BL W,00111,51.0,88.13B+,METER EXP.,63.0,6420496.9,1815334.6
8654,4272385622,2015-12-31T00:00:00,1435.0,OF41,,CA,201606.0,,AUDI,PA,GY,1000 FAIRFAX AV S,00111,51.0,88.13B+,METER EXP.,63.0,6451469.8,1843755.5
8655,4272385633,2015-12-31T00:00:00,1450.0,,,CA,201603.0,,,PA,BK,700 BURNSIDE AVE S,00111,51.0,22514,FIRE HYDRANT,68.0,6455838.1,1845229.9
8656,4272385644,2015-12-31T00:00:00,1525.0,PB41,,CA,201508.0,,TOYT,PA,SL,5001 PICO BL W,00111,51.0,88.13B+,METER EXP.,63.0,6456895.1,1839933.8
8657,4272385655,2015-12-31T00:00:00,1526.0,,,CA,201508.0,,TOYT,PA,SL,5001 PICO BL W,00111,51.0,5204A-,DISPLAY OF TABS,25.0,6456895.1,1839933.8
8658,4272385666,2015-12-31T00:00:00,1542.0,PR30,,CA,201512.0,,BMW,PA,WT,8701 PICO BL W,00111,51.0,88.13B+,METER EXP.,63.0,6446078.0,1842386.1
8659,4272421193,2015-12-30T00:00:00,104.0,,,CA,201601.0,,,TK,WT,8150 WEBB AVE,00315,53.0,80.69.1A,COMM TRAILER/22 FT.,78.0,6443706.0,1902105.7
8660,4272421204,2015-12-30T00:00:00,122.0,,,CA,201512.0,,,PA,GY,11201 DORA ST,00315,53.0,22500H,DOUBLE PARKING,68.0,6448244.5,1903846.4
8661,4272421215,2015-12-30T00:00:00,131.0,,,CA,201607.0,,,TK,WT,7900 WHEATLAND AVE,00315,53.0,22514,FIRE HYDRANT,68.0,6452287.6,1900721.1
8662,4272421226,2015-12-30T00:00:00,137.0,,,CA,201607.0,,TOYT,PA,BK,10600 LORNE ST,00315,53.0,80.69AP+,NO STOP/STANDING,93.0,6452291.1,1901354.7
8663,4272421230,2015-12-30T00:00:00,139.0,,,CA,201605.0,,PTRB,TK,WT,10600 LORNE ST,00315,53.0,80.69AP+,NO STOP/STANDING,93.0,6452291.1,1901354.7
8664,4272421241,2015-12-30T00:00:00,249.0,,,CA,,,,TK,WT,7200 BELLAIRE AVE,00315,53.0,80.69.1A,COMM TRAILER/22 FT.,78.0,6437868.9,1895852.9
8665,4272421252,2015-12-30T00:00:00,525.0,,,CA,201512.0,,,TK,WT,6200 HONOLULU AVE,00315,53.0,80.69.1A,COMM TRAILER/22 FT.,78.0,6481023.9,1906865.9
8666,4272421263,2015-12-30T00:00:00,527.0,,,CA,201601.0,,,TK,WT,6200 HONOLULU AVE,00315,53.0,80.69.1A,COMM TRAILER/22 FT.,78.0,6481023.9,1906865.9
8667,4272421274,2015-12-30T00:00:00,543.0,,,CA,201609.0,,PTRB,TK,WT,7900 WHEATLAND AVE,00315,53.0,80.69.1A,COMM TRAILER/22 FT.,78.0,6452287.6,1900721.1
8668,4272421285,2015-12-30T00:00:00,546.0,,,CA,201211.0,,VOLV,TK,GN,7991 WHEATLAND AVE,00315,53.0,80.69.1A,COMM TRAILER/22 FT.,78.0,6452290.8,1901303.0
8669,4272435635,2015-12-31T00:00:00,1010.0,WW2448,,CA,201610.0,,HOND,PA,BK,3901 BEVERLY BL,00471,54.0,88.13B+,METER EXP.,63.0,6472869.7,1850286.4
8670,4272435646,2015-12-31T00:00:00,1028.0,BF493,,CA,201512.0,,HOND,PA,SL,7601 BEVERLY BL,00471,54.0,88.13B+,METER EXP.,63.0,6454075.6,1850277.9
8671,4272435650,2015-12-31T00:00:00,1046.0,RA127,,CA,201601.0,,RROV,PA,BK,300 ROBERTSON BL S,00471,54.0,88.13B+,METER EXP.,63.0,6445448.3,1849382.7
8672,4272435661,2015-12-31T00:00:00,1048.0,RA94,,AZ,201602.0,,,PA,BK,301 ROBERTSON BL S,00471,54.0,88.13B+,METER EXP.,63.0,6445448.3,1849382.7
8673,4272435672,2015-12-31T00:00:00,1050.0,RA88,,CA,201607.0,,LEXS,PA,SL,301 ROBERTSON BL S,00471,54.0,88.13B+,METER EXP.,63.0,6445448.3,1849382.7
8674,4272435683,2015-12-31T00:00:00,1103.0,RA13,,CA,201611.0,,,PA,BL,100 ROBERTSON BL S,00471,54.0,88.13B+,METER EXP.,63.0,6445458.8,1850000.2
8675,4272435694,2015-12-31T00:00:00,1120.0,LM612,,CA,201702.0,,,PA,RD,201 LA BREA AV N,00471,54.0,88.13B+,METER EXP.,63.0,6457480.6,1848414.0
8676,4272435705,2015-12-31T00:00:00,1121.0,,,CA,201702.0,,,PA,RD,201 LA BREA AV N,00471,54.0,5200,DISPLAY OF PLATES,25.0,6457480.6,1848414.0
8677,4272435716,2015-12-31T00:00:00,1124.0,LM655A,,CA,201608.0,,HOND,PA,SL,101 LA BREA AV S,00471,54.0,88.13B+,METER EXP.,63.0,6457482.3,1849336.6
8678,4272435720,2015-12-31T00:00:00,1126.0,LM656,,CA,201608.0,,TOYT,PA,GY,101 LA BREA AV S,00471,54.0,88.13B+,METER EXP.,63.0,6457482.3,1849336.6
8679,4272435731,2015-12-31T00:00:00,1245.0,SA63A,,CA,201603.0,,,PA,WT,2101 SUNSET BL,00471,54.0,88.13B+,METER EXP.,63.0,6481881.2,1850732.7
8680,4272435742,2015-12-31T00:00:00,1320.0,LM143,,CA,201606.0,,,PA,BK,7001 MELROSE AV,00471,54.0,88.13B+,METER EXP.,63.0,6457875.8,1852923.5
8681,4272435753,2015-12-31T00:00:00,1321.0,LM138,,CA,201602.0,,HYUN,PA,GY,7001 MELROSE AV,00471,54.0,88.13B+,METER EXP.,63.0,6457875.8,1852923.5
8682,4272435764,2015-12-31T00:00:00,1327.0,BF206,,CA,201607.0,,,PA,BL,7501 MELROSE AV,00471,54.0,88.13B+,METER EXP.,63.0,6454710.6,1853005.8
8683,4272435775,2015-12-31T00:00:00,1329.0,,,CA,201505.0,,,PA,SL,708 SIERRA BONITA AVE,00471,54.0,5204A-,DISPLAY OF TABS,25.0,6454395.5,1853065.0
8684,4272435786,2015-12-31T00:00:00,1358.0,BF609,,VA,201609.0,,,PA,BK,8301 MELROSE AV,00471,54.0,88.13B+,METER EXP.,63.0,6449540.1,1853041.5
8685,4272435790,2015-12-31T00:00:00,1403.0,,,CA,201606.0,,DODG,PA,WT,700 CROFT AVE N,00471,54.0,22502A,18 IN. CURB/2 WAY,63.0,6448354.9,1853024.4
8686,4272435801,2015-12-31T00:00:00,1408.0,30,,CA,201604.0,,TOYT,PA,GY,751 ALFRED ST N,00471,54.0,80.58L,PREFERENTIAL PARKING,68.0,6448036.0,1853339.9
8687,4272435812,2015-12-31T00:00:00,1412.0,30,,CA,201610.0,,,PA,BK,725 ALFRED ST N,00471,54.0,80.58L,PREFERENTIAL PARKING,68.0,6448035.5,1853173.6
8688,4272435823,2015-12-31T00:00:00,1419.0,BF355,,CA,201604.0,,,PA,BK,8000 MELROSE AV,00471,54.0,88.13B+,METER EXP.,63.0,6451525.0,1853069.9
8689,4272435834,2015-12-31T00:00:00,1505.0,SA75,,CA,201602.0,,,PA,WT,2100 SUNSET BL,00471,54.0,88.13B+,METER EXP.,63.0,99999.0,99999.0
8690,4272435845,2015-12-31T00:00:00,1616.0,SL252,,CA,,,,PA,BK,2801 SUNSET BL,00471,54.0,88.13B+,METER EXP.,63.0,6479145.0,1852464.6
8691,4272435856,2015-12-31T00:00:00,1617.0,SL249,,CA,201511.0,,FORD,PA,WT,2801 SUNSET BL,00471,54.0,88.13B+,METER EXP.,63.0,6479145.0,1852464.6
8692,4272473903,2015-12-31T00:00:00,956.0,,,CA,201604.0,,NISS,PA,SL,943 BEAUDRY AVE N,677R2,56.0,80.69BS,NO PARK/STREET CLEAN,73.0,6487028.7,1847222.6
8693,4272473914,2015-12-31T00:00:00,1005.0,,,CA,201605.0,,,PA,SL,850 NEW DEPOT ST,677R2,56.0,80.69BS,NO PARK/STREET CLEAN,73.0,6487642.8,1845976.7
8694,4272473925,2015-12-31T00:00:00,1006.0,,,CA,201608.0,,CHEV,PU,BK,804 NEW DEPOT ST,677R2,56.0,80.69BS,NO PARK/STREET CLEAN,73.0,6487861.4,1846108.8
8695,4272473936,2015-12-31T00:00:00,1009.0,,,CA,201604.0,,,PA,SL,677 BUNKER HILL AVE N,677R2,56.0,80.69BS,NO PARK/STREET CLEAN,73.0,6487639.5,1845123.5
8696,4272473940,2015-12-31T00:00:00,1010.0,,,CA,201606.0,,BMW,PA,GY,677 BUNKER HILL AVE N,677R2,56.0,80.69BS,NO PARK/STREET CLEAN,73.0,6487639.5,1845123.5
8697,4272473951,2015-12-31T00:00:00,1011.0,,,CA,201605.0,,CHEV,PA,WT,677 BUNKER HILL AVE N,677R2,56.0,80.69BS,NO PARK/STREET CLEAN,73.0,6487639.5,1845123.5
8698,4272473962,2015-12-31T00:00:00,1012.0,,,CA,201605.0,,CHEV,PA,WT,677 BUNKER HILL AVE N,677R2,56.0,5200,DISPLAY OF PLATES,25.0,6487639.5,1845123.5
8699,4272473973,2015-12-31T00:00:00,1015.0,,,CA,201608.0,,NISS,PA,BL,677 BUNKER HILL AVE N,677R2,56.0,80.69BS,NO PARK/STREET CLEAN,73.0,6487639.5,1845123.5
8700,4272473984,2015-12-31T00:00:00,1458.0,,,CA,201605.0,,DODG,PA,WT,300 AZUSA ST,677R2,56.0,22514,FIRE HYDRANT,68.0,6488334.5,1840114.7
8701,4272483670,2015-12-31T00:00:00,1126.0,,,CA,,,OTHR,PA,WT,100 1ST ST E,00651,56.0,80.56E4+,RED ZONE,93.0,6487945.2,1841478.6
8702,4272483681,2015-12-31T00:00:00,1209.0,,,CA,,,,TK,WT,200 MAIN ST S,00651,56.0,80.56E4+,RED ZONE,93.0,6487597.9,1841033.2
8703,4272483692,2015-12-31T00:00:00,1213.0,,,CA,,,,TK,BN,311 SPRING ST S,00651,56.0,80.56E4+,RED ZONE,93.0,6486820.5,1840713.6
8704,4272483703,2015-12-31T00:00:00,1215.0,,,CA,,,OTHR,TK,BN,433 SPRING ST S,00651,56.0,80.56E4+,RED ZONE,93.0,6486320.4,1840072.0
8705,4272483714,2015-12-31T00:00:00,1216.0,,,CA,,,,TK,BN,601 SPRING ST S,00651,56.0,80.56E4+,RED ZONE,93.0,6485641.3,1839201.4
8706,4272483725,2015-12-31T00:00:00,1217.0,,,CA,,,OTHR,TK,WT,700 SPRING ST S,00651,56.0,80.56E4+,RED ZONE,93.0,6489617.4,1844243.6
8707,4272483736,2015-12-31T00:00:00,1218.0,,,CA,,,OTHR,TK,BN,201 7TH ST W,00651,56.0,80.56E4+,RED ZONE,93.0,6485235.9,1838681.2
8708,4272483740,2015-12-31T00:00:00,1228.0,,,CA,201602.0,,OTHR,MC,BK,315 2ND ST E,00651,56.0,80.69AP+,NO STOP/STANDING,93.0,6486898.9,1841577.7
8709,4272483751,2015-12-31T00:00:00,1229.0,,,CA,201601.0,,STRN,PA,SL,315 2ND ST E,00651,56.0,80.69AP+,NO STOP/STANDING,93.0,6486898.9,1841577.7
8710,4272492840,2015-12-31T00:00:00,1729.0,,,CA,201604.0,,NISS,PA,BL,6907 FIGUEROA ST S,00500,55.0,80.70,NO STOPPING/ANTI-GRI,163.0,6475966.0,1814197.4
8711,4272492851,2015-12-31T00:00:00,1732.0,,,CA,201606.0,,,TK,WT,6907 FIGUEROA ST S,00500,55.0,80.70,NO STOPPING/ANTI-GRI,163.0,6475966.0,1814197.4
8712,4272492862,2015-12-31T00:00:00,1832.0,,,CA,201601.0,,,VN,BL,2635 MANSFIELD AVE S,00500,55.0,22500H,DOUBLE PARKING,68.0,6454892.5,1834177.5
8713,4272492873,2015-12-31T00:00:00,2109.0,,,CA,201512.0,,,PA,BK,1820 ADAMS BLVD,00500,55.0,80.56E4+,RED ZONE,93.0,6469613.3,1834426.5
8714,4272547915,2015-12-31T00:00:00,1644.0,,,CA,201507.0,,AUDI,PA,GY,3465 6TH ST W,00402,54.0,80.69AP+,NO STOP/STANDING,93.0,6471710.2,1845655.6
8715,4272547926,2015-12-31T00:00:00,1646.0,,,CA,201512.0,,VOLK,PA,SL,3465 6TH ST W,00402,54.0,80.69AP+,NO STOP/STANDING,93.0,6471710.2,1845655.6
8716,4272547930,2015-12-31T00:00:00,1646.0,,,CA,201609.0,,KIA,VN,GY,3455 6TH ST W,00402,54.0,80.69AP+,NO STOP/STANDING,93.0,6471791.5,1845655.9
8717,4272547941,2015-12-31T00:00:00,1648.0,,,CA,201604.0,,TOYT,PA,BL,3453 6TH ST W,00402,54.0,80.69AP+,NO STOP/STANDING,93.0,6471807.8,1845656.0
8718,4272547963,2015-12-31T00:00:00,1708.0,,,CA,201509.0,,VOLK,PA,GY,3859 6TH ST W,00402,54.0,80.69AP+,NO STOP/STANDING,93.0,6468665.8,1845643.1
8719,4272583663,2015-12-31T00:00:00,1618.0,,,CA,201602.0,,,PA,BL,14811 ROSCOE BOULEVARD,00317,53.0,80.70,NO STOPPING/ANTI-GRI,163.0,6423966.2,1903297.0
8720,4272583674,2015-12-31T00:00:00,1634.0,,,CA,201608.0,,,PA,SL,18531 ROSCOE BOULEVARD,00317,53.0,80.70,NO STOPPING/ANTI-GRI,163.0,6396753.6,1903104.6
8721,4272583685,2015-12-31T00:00:00,1639.0,,,CA,201607.0,,HOND,PA,SL,8433 TAMPA AVENUE,00317,53.0,80.70,NO STOPPING/ANTI-GRI,163.0,6394331.4,1904127.2
8722,4272583696,2015-12-31T00:00:00,1641.0,,,CA,201611.0,,,PU,SL,8357 TAMPA AVENUE,00317,53.0,80.70,NO STOPPING/ANTI-GRI,163.0,6394328.7,1903550.6
8723,4272583700,2015-12-31T00:00:00,1642.0,,,CA,201607.0,,HOND,PA,BK,8347 TAMPA AVENUE,00317,53.0,80.70,NO STOPPING/ANTI-GRI,163.0,6394328.3,1903465.4
8724,4272583711,2015-12-31T00:00:00,1645.0,,,CA,201604.0,,,PU,RD,8336 TAMPA AVENUE,00317,53.0,80.70,NO STOPPING/ANTI-GRI,163.0,6394327.9,1903380.2
8725,4272583722,2015-12-31T00:00:00,1650.0,,,CA,201606.0,,CHEV,VN,WT,8354 TAMPA AVENUE,00317,53.0,80.70,NO STOPPING/ANTI-GRI,163.0,6394328.6,1903533.6
8726,4272583733,2015-12-31T00:00:00,1652.0,,,CA,201611.0,,CHEV,PU,GY,8621 TAMPA AVENUE,00317,53.0,80.70,NO STOPPING/ANTI-GRI,163.0,6394337.9,1905488.7
8727,4272583744,2015-12-31T00:00:00,1654.0,,,CA,201604.0,,,PU,GN,8607 TAMPA AVENUE,00317,53.0,80.70,NO STOPPING/ANTI-GRI,163.0,6394336.9,1905313.6
8728,4272583755,2015-12-31T00:00:00,1658.0,,,CA,201607.0,,TOYT,PA,BK,8547 TAMPA AVENUE,00317,53.0,80.70,NO STOPPING/ANTI-GRI,163.0,6394335.3,1904974.5
8729,4272583766,2015-12-31T00:00:00,1725.0,,,CA,201611.0,,ACUR,PA,WT,6917 TAMPA AVENUE,00317,53.0,80.70,NO STOPPING/ANTI-GRI,163.0,6394291.5,1894154.9
8730,4272583770,2015-12-31T00:00:00,1756.0,,,CA,201601.0,,FORD,PA,GY,20951 ROSCOE BOULEVARD,00317,53.0,80.70,NO STOPPING/ANTI-GRI,163.0,6383424.3,1902935.7
8731,4272583781,2015-12-31T00:00:00,1757.0,,,CA,201601.0,,,PA,GY,20951 ROSCOE BOULEVARD,00317,53.0,5200,DISPLAY OF PLATES,25.0,6383424.3,1902935.7
8732,4272583792,2015-12-31T00:00:00,1801.0,,,CA,201607.0,,TOYT,VN,WT,21137 ROSCOE BOULEVARD,00317,53.0,80.70,NO STOPPING/ANTI-GRI,163.0,6382326.3,1902921.6
8733,4272583803,2015-12-31T00:00:00,1802.0,,,CA,201602.0,,HOND,PA,WT,21101 ROSCOE BOULEVARD,00317,53.0,80.70,NO STOPPING/ANTI-GRI,163.0,6382437.2,1902923.0
8734,4272583814,2015-12-31T00:00:00,1945.0,,,CA,201603.0,,HOND,PU,WT,20748 ROSCOE BLVD,00317,53.0,80.61,STANDNG IN ALLEY,68.0,6384755.0,1902952.5
8735,4272583825,2015-12-31T00:00:00,1951.0,,,CA,201610.0,,,PA,BK,19962 ROSCOE BOULEVARD,00317,53.0,80.61,STANDNG IN ALLEY,68.0,6389945.0,1903018.7
8736,4272583836,2015-12-31T00:00:00,1953.0,,,CA,201601.0,,VOLK,PA,SL,19927 ROSCOE BLVD,00317,53.0,80.61,STANDNG IN ALLEY,68.0,6390187.8,1903021.8
8737,4272583840,2015-12-31T00:00:00,2058.0,,,CA,,,OTHR,TR,WT,19338 LONDELIUS STREET,00317,53.0,80.69.1A,COMM TRAILER/22 FT.,78.0,6394089.0,1906498.1
8738,4272583851,2015-12-31T00:00:00,2107.0,,,CA,201607.0,,,PA,GY,19332 PARTHENIA STREET,00317,53.0,80.61,STANDNG IN ALLEY,68.0,6394126.3,1905900.0
8739,4272583862,2015-12-31T00:00:00,2109.0,,,CA,201609.0,,,PA,GN,19332 PARTHENIA STREET,00317,53.0,80.61,STANDNG IN ALLEY,68.0,6394126.3,1905900.0
8740,4272583873,2015-12-31T00:00:00,2118.0,,,CA,201512.0,,,PA,GY,19400 BRYANT ST,00317,53.0,22500F,PARKED ON SIDEWALK,68.0,6393677.3,1905572.2
8741,4272583884,2015-12-31T00:00:00,2122.0,,,CA,201507.0,,,PA,WT,19236 PARTHENIA STREET,00317,53.0,80.61,STANDNG IN ALLEY,68.0,6394760.6,1905896.9
8742,4272583895,2015-12-31T00:00:00,2123.0,,,CA,201507.0,,NISS,PA,WT,19236 PARTHENIA STREET,00317,53.0,5204A-,DISPLAY OF TABS,25.0,6394760.6,1905896.9
8743,4272583906,2015-12-31T00:00:00,2127.0,,,CA,201608.0,,,PU,WT,19174 PARTHENIA STREET,00317,53.0,80.56E4+,RED ZONE,93.0,6395165.3,1905894.9
8744,4272591665,2015-12-31T00:00:00,725.0,,,CA,201610.0,,CHEV,TK,BK,7000 MAIN ST S,00546,55.0,80.69A+,STOP/STAND PROHIBIT,93.0,6478614.9,1813814.3
8745,4272591676,2015-12-31T00:00:00,729.0,,,CA,201609.0,,,PA,RD,5900 MAIN ST S,00546,55.0,80.69A+,STOP/STAND PROHIBIT,93.0,6478626.1,1817837.7
8746,4272591680,2015-12-31T00:00:00,731.0,,,CA,201512.0,,,TK,BK,5900 MAIN ST S,00546,55.0,80.69A+,STOP/STAND PROHIBIT,93.0,6478626.1,1817837.7
8747,4272591691,2015-12-31T00:00:00,733.0,,,CA,201603.0,,,PA,WT,5930 MAIN ST S,00546,55.0,80.69A+,STOP/STAND PROHIBIT,93.0,6478625.5,1817602.9
8748,4272591702,2015-12-31T00:00:00,735.0,,,CA,201609.0,,,PA,GY,5930 MAIN ST S,00546,55.0,80.69A+,STOP/STAND PROHIBIT,93.0,6478625.5,1817602.9
8749,4272591713,2015-12-31T00:00:00,741.0,,,CA,201605.0,,,VN,GN,5606 MAIN ST S,00546,55.0,80.69A+,STOP/STAND PROHIBIT,93.0,6478628.0,1819397.1
8750,4272591724,2015-12-31T00:00:00,745.0,,,CA,201610.0,,,PA,BK,5124 MAIN ST S,00546,55.0,80.69A+,STOP/STAND PROHIBIT,93.0,6478627.8,1820983.5
8751,4272591735,2015-12-31T00:00:00,753.0,,,CA,201611.0,,STRN,PA,MR,5800 MAIN ST S,00546,55.0,80.69A+,STOP/STAND PROHIBIT,93.0,6478628.4,1818771.3
8752,4272591746,2015-12-31T00:00:00,755.0,,,CA,201605.0,,NISS,PA,BL,5800 MAIN ST S,00546,55.0,80.69A+,STOP/STAND PROHIBIT,93.0,6478628.4,1818771.3
8753,4272591750,2015-12-31T00:00:00,756.0,,,CA,201610.0,,,PA,GN,5870 MAIN ST S,00546,55.0,80.69A+,STOP/STAND PROHIBIT,93.0,6478626.7,1818035.4
8754,4272591772,2015-12-31T00:00:00,801.0,,,AB,201609.0,,,PA,RD,4330 MAIN ST S,00546,55.0,80.69A+,STOP/STAND PROHIBIT,93.0,6478627.5,1824240.0
8755,4272591783,2015-12-31T00:00:00,806.0,,,CA,201608.0,,TOYT,PA,GN,4310 MAIN ST S,00546,55.0,80.69A+,STOP/STAND PROHIBIT,93.0,6478627.5,1824455.7
8756,4272591794,2015-12-31T00:00:00,807.0,,,CA,201603.0,,TOYT,PA,RD,4310 MAIN ST S,00546,55.0,80.69A+,STOP/STAND PROHIBIT,93.0,6478627.5,1824455.7
8757,4272591805,2015-12-31T00:00:00,810.0,,,CA,201610.0,,,PA,GY,4268 MAIN ST S,00546,55.0,80.69A+,STOP/STAND PROHIBIT,93.0,6478627.5,1824760.4
8758,4272591816,2015-12-31T00:00:00,1040.0,,,CA,201408.0,,PONT,PA,WT,5922 BONSALLO AVE,00546,55.0,22500F,PARKED ON SIDEWALK,68.0,6474982.4,1817788.1
8759,4272591820,2015-12-31T00:00:00,1217.0,,,CA,201608.0,,CHEV,PA,SL,4310 SAN PEDRO PL,00546,55.0,80.56E3,GREEN ZONE,58.0,6479347.4,1824466.2
8760,4272594992,2015-12-31T00:00:00,955.0,,,CA,201601.0,,,PA,WT,1600 WILTON PL N,00483,54.0,80.69B,NO PARKING,73.0,6466720.9,1858962.5
8761,4272595003,2015-12-31T00:00:00,1040.0,HO115,,NM,201509.0,,,PA,BL,1600 SCHRADER BL,00483,54.0,88.13B+,METER EXP.,63.0,6461015.7,1858853.6
8762,4272595014,2015-12-31T00:00:00,1059.0,SV608,,CA,201602.0,,SUBA,PA,GY,1501 LAS PALMAS AV N,00483,54.0,88.13B+,METER EXP.,63.0,6459850.1,1858208.2
8763,4272595025,2015-12-31T00:00:00,1207.0,HO598,,CA,201606.0,,TOYT,PA,BL,1700 WILCOX AV,00483,54.0,88.13B+,METER EXP.,63.0,6461453.8,1857874.1
8764,4272623541,2015-12-31T00:00:00,950.0,,,CA,201607.0,,,PA,RD,821 E TRACTION AVE,00666,56.0,22502A,18 IN. CURB/2 WAY,63.0,6490467.1,1838751.0
8765,4272623552,2015-12-31T00:00:00,955.0,,,CA,201610.0,,,PA,BL,837 E TRACTION AVE,00666,56.0,22502A,18 IN. CURB/2 WAY,63.0,6490557.7,1838685.4
8766,4272623563,2015-12-31T00:00:00,1025.0,,,CA,201608.0,,,PA,BL,1800 E 8TH ST,00666,56.0,80.69B,NO PARKING,73.0,6489276.7,1833403.2
8767,4272623574,2015-12-31T00:00:00,1042.0,,,CA,201602.0,,FORD,VN,WT,2016 CENTRAL AVE,00666,56.0,80.73.2,EXCEED 72HRS-ST,68.0,6485307.8,1830797.4
